image_id,raw_score
LAION-400M/3155795023792,2.8113303184509277
LAION-400M/3047357036073,-4.498678207397461
LAION-400M/13591048067,-1.3178335428237915
LAION-400M/1895143015136,-2.670264720916748
LAION-400M/3702480039039,-7.4120635986328125
LAION-400M/2517802017346,-4.8504252433776855
LAION-400M/3654743004036,-3.1713614463806152
LAION-400M/1578430015620,-5.859289169311523
LAION-400M/1872351011322,-3.8048110008239746
LAION-400M/3662915023854,-8.268743515014648
LAION-400M/2756363025064,-2.022228240966797
LAION-400M/36668004314,-2.4349794387817383
LAION-400M/11555078796,-9.841008186340332
LAION-400M/1654817001233,-5.820260524749756
LAION-400M/15623024959,-9.121926307678223
LAION-400M/283252004827,-12.526658058166504
LAION-400M/2871462006661,-0.4331675171852112
LAION-400M/759456004666,-9.654254913330078
LAION-400M/3269454015049,-6.968929767608643
LAION-400M/1920475014210,-2.7126965522766113
LAION-400M/73560011377,-3.8363614082336426
LAION-400M/981631005881,-9.39224910736084
LAION-400M/178391002413,-12.016854286193848
LAION-400M/64270008563,-7.164682865142822
LAION-400M/173859003646,-8.413097381591797
LAION-400M/1302127008150,-5.222322463989258
LAION-400M/2380305016399,-7.658869743347168
LAION-400M/1986127003207,-14.58242416381836
LAION-400M/3649165029507,-12.081658363342285
LAION-400M/2728120014492,-2.5659103393554688
LAION-400M/1758168006018,-4.998508453369141
LAION-400M/2905594009115,-8.05440902709961
LAION-400M/3477423014558,-4.204077243804932
LAION-400M/1888799006386,-6.255494117736816
LAION-400M/3572509027503,-3.781184196472168
LAION-400M/1103613008755,-8.410568237304688
LAION-400M/1741382007190,-4.91147518157959
LAION-400M/3411286011901,-10.029643058776855
LAION-400M/2822114010789,-1.7676570415496826
LAION-400M/64960005449,-12.536710739135742
LAION-400M/1989503002693,-6.010378837585449
LAION-400M/1176133015777,-7.143470764160156
LAION-400M/867708000332,-2.5343122482299805
LAION-400M/1073956000515,-3.0140609741210938
LAION-400M/244863001970,-8.476088523864746
LAION-400M/3675047034222,-6.276513576507568
RAISE/rd54ccff5t,-3.062466621398926
RAISE/re5f541f7t,1.9508179426193237
RAISE/r164c1e13t,-1.28752601146698
RAISE/rf075f9fat,-0.12155508995056152
RAISE/rcc2f4ed1t,-2.342203140258789
RAISE/r6423cf23t,-8.058819770812988
RAISE/r146771d7t,-6.6204023361206055
RAISE/r5815d03at,0.08952057361602783
RAISE/r53b68ce4t,-6.461416244506836
RAISE/ra4b6549dt,-0.8746978044509888
RAISE/r26c98404t,-4.021519184112549
RAISE/ree36866dt,1.0955866575241089
RAISE/r263492c3t,-6.033853530883789
RAISE/r2d4d9861t,-0.9299800395965576
RAISE/r15a0b476t,-1.5214711427688599
RAISE/re3bc227dt,-6.796082496643066
RAISE/rd72b4279t,0.5012260675430298
RAISE/r6900acf0t,-3.379812717437744
RAISE/rd9188a3ct,-0.304448664188385
RAISE/r51025f5et,0.22644460201263428
RAISE/r3e8d174ct,-1.9124985933303833
RAISE/rc589a8d6t,-5.501596927642822
RAISE/rfb6ed6eet,-4.027072906494141
RAISE/r2a151e6dt,2.3152589797973633
RAISE/r9d5307act,-0.8770073652267456
RAISE/r7db6d214t,-4.478774547576904
RAISE/r76699a71t,-2.954683780670166
RAISE/rcaa0b48dt,-9.30252456665039
RAISE/r8e60f7d2t,-1.1951185464859009
RAISE/r67ccfdabt,-3.0249123573303223
RAISE/r2aad180ft,-2.9666576385498047
RAISE/r16698b6et,0.051860272884368896
RAISE/r77896130t,-0.31878769397735596
RAISE/r37267d0bt,0.6718779802322388
RAISE/r850e978dt,2.7964906692504883
RAISE/r1ec70fd3t,-2.075538158416748
RAISE/rc54a3103t,3.1840434074401855
RAISE/r698d9100t,1.9482547044754028
RAISE/raca79ceet,0.25674474239349365
RAISE/r0fae3dbdt,-4.4656291007995605
RAISE/rc5828783t,-0.761731743812561
RAISE/r88fe447et,-6.1174635887146
RAISE/r64447afet,-1.6416653394699097
RAISE/rfe5eb1c7t,-4.969013690948486
RAISE/rb2663285t,3.94675350189209
RAISE/r3ac1b78et,-0.2890273928642273
RAISE/rfcf5a802t,1.9672898054122925
RAISE/re3c7266ft,-3.892777919769287
RAISE/r6d133f14t,-4.365649223327637
RAISE/r505d386ft,-1.9107496738433838
RAISE/r11e26097t,-2.7049036026000977
RAISE/r7dc33bb0t,-0.8251157999038696
RAISE/r2e2262dbt,-0.45588219165802
RAISE/r5059c20et,0.579626202583313
RAISE/r45198b06t,-6.971803665161133
RAISE/rea503b5et,-2.7109827995300293
RAISE/rf732cdd0t,-2.0488295555114746
RAISE/re72f9e29t,-0.5980736017227173
RAISE/r4b670ce3t,-3.940317153930664
RAISE/r61709e6ft,-2.2592101097106934
RAISE/r90058c49t,0.865154504776001
RAISE/r7a855399t,-2.871450901031494
RAISE/r134ba6abt,2.7394676208496094
RAISE/r1db5be20t,-2.5574111938476562
RAISE/r2f10af66t,0.09023094177246094
RAISE/r0d280006t,2.760103225708008
RAISE/r096982ddt,-1.883505940437317
RAISE/r8df138a1t,-3.8493056297302246
RAISE/r609a1b8ct,-5.592597484588623
RAISE/rf0428b81t,-3.1292991638183594
RAISE/rbae3f1f0t,0.8440603017807007
RAISE/r73f2f0abt,-5.755084991455078
RAISE/r64ef4d68t,-4.494476318359375
RAISE/ra6f007d7t,0.5176242589950562
RAISE/r4bf69958t,1.887088418006897
RAISE/rb4496bc8t,-0.21176791191101074
RAISE/r7b10b3f8t,-2.494887351989746
RAISE/r01cbb7fdt,0.727036714553833
RAISE/rb47de8f0t,-4.838384628295898
RAISE/r9df074b7t,-3.6069273948669434
RAISE/r2db3db79t,-6.8040337562561035
RAISE/ra3d8ad37t,-3.834908962249756
RAISE/r65124648t,0.07671058177947998
RAISE/r9d395b72t,-4.1447930335998535
RAISE/r81d84a87t,-2.940556526184082
RAISE/r7fce61c5t,3.0154776573181152
RAISE/re3b83ba2t,-3.518965244293213
RAISE/r6a688b40t,-2.356295585632324
RAISE/rd489873dt,-4.461446762084961
RAISE/r07df029bt,-0.7123657464981079
RAISE/r7defe377t,1.5928586721420288
RAISE/r530da4d4t,-0.4095243215560913
RAISE/rfa156216t,0.5873874425888062
RAISE/ra99fedb4t,4.050341606140137
RAISE/r773f8054t,-2.0118865966796875
RAISE/r422c5921t,-2.5834221839904785
RAISE/r44f1649at,0.7085936069488525
RAISE/r7b7af778t,-9.483587265014648
RAISE/rf3fbbe95t,-3.2285780906677246
RAISE/rd3300f09t,-2.0090436935424805
RAISE/r0a5d7cb6t,-3.012390613555908
RAISE/r1d00d8ect,-3.8805484771728516
RAISE/r775e93f7t,-0.8460139036178589
RAISE/r6f9a60dat,-3.231696128845215
RAISE/r8ff9ad9et,-7.046443939208984
RAISE/r12cebbd2t,-2.0352258682250977
RAISE/re6065c91t,0.7271174192428589
RAISE/r8488c4b6t,-3.887881278991699
RAISE/r7dc245a1t,-0.6449465751647949
RAISE/rc11ffb12t,0.8216696977615356
RAISE/r98ed0851t,-5.286799907684326
RAISE/r0b7b1156t,0.06636512279510498
RAISE/r9550384ft,-3.7687530517578125
RAISE/r1a170ddbt,-3.2222938537597656
RAISE/r244acef7t,-2.312715530395508
RAISE/rde288c08t,-5.489953517913818
RAISE/r31407c4ct,-2.7886219024658203
RAISE/rc6fe201at,-2.499821662902832
RAISE/rf1408abdt,-0.5141767263412476
RAISE/r6569d553t,2.2882566452026367
RAISE/r4b9d29b8t,1.609078049659729
RAISE/r99101faft,-1.3954695463180542
RAISE/r94c5074at,1.2172738313674927
RAISE/r5492235bt,-0.46162593364715576
RAISE/r57468cb2t,1.2708863019943237
RAISE/r0b07b945t,1.4288394451141357
RAISE/ra7232b2ft,-10.024855613708496
RAISE/rab8752fbt,0.9716452360153198
RAISE/r19835fbft,-1.501603603363037
RAISE/r22c85aact,-1.0474237203598022
RAISE/rc0eda2cft,-0.48480767011642456
RAISE/ra20632e1t,-1.3672590255737305
RAISE/rd156b2a5t,-10.22114086151123
RAISE/r9eb90a98t,0.26350975036621094
RAISE/r0a42c0f6t,-7.790474891662598
RAISE/r26c3ec0ct,-5.828012943267822
RAISE/r57384f06t,-2.1402268409729004
RAISE/r4dddfadbt,-1.124679684638977
RAISE/r662c01bdt,-1.1129218339920044
RAISE/r622b6cbft,-4.116899013519287
RAISE/r185929e9t,-2.1590542793273926
RAISE/r229fa722t,-6.315784454345703
RAISE/ra04cbebet,-0.38191163539886475
RAISE/r20abcc53t,-0.3978613615036011
RAISE/r58bfcffat,0.1692965030670166
RAISE/r529f6502t,0.6228888034820557
RAISE/r9addc6c1t,-1.3051178455352783
RAISE/ra95f5efet,2.1622581481933594
RAISE/r1cad9823t,-1.0610533952713013
RAISE/r55d0b9a1t,-3.951803207397461
RAISE/r9d614e15t,-2.547557830810547
RAISE/r1a7b8c42t,-2.102324962615967
RAISE/r2635711at,3.6549062728881836
RAISE/r9b08456dt,-2.040905475616455
RAISE/r5e4ce8eat,1.5707989931106567
RAISE/r6eb43941t,-4.315845966339111
RAISE/r78261697t,0.4191449284553528
RAISE/r90fc9201t,-2.6000962257385254
RAISE/r033daaa0t,-2.814702033996582
RAISE/rb2e9b20et,4.0804667472839355
RAISE/r23b8ee7ft,0.967851996421814
RAISE/rdc3bdbaat,-2.5968799591064453
RAISE/rc7b771d1t,-0.6135203838348389
RAISE/re16e9844t,0.1689683198928833
RAISE/rf9b6ac8dt,-5.527360916137695
RAISE/r1a0f5585t,0.2351190447807312
RAISE/rc5676b6dt,4.0701189041137695
RAISE/r645823eft,1.7083722352981567
RAISE/rc549c53at,0.28783440589904785
RAISE/r28ec0cc3t,-1.7727447748184204
RAISE/r51f7db1bt,-5.701333045959473
RAISE/r80cebbbet,-0.9920386075973511
RAISE/r6d3e4d68t,-2.5005898475646973
RAISE/r76dc7392t,-4.146589279174805
RAISE/r13073518t,-6.360323905944824
RAISE/r3a599d9ft,-3.0233936309814453
RAISE/r043951a3t,-5.122522354125977
RAISE/r065a0da9t,-1.62506902217865
RAISE/r2d588ad7t,0.6567126512527466
RAISE/rc69ac48dt,-2.500623941421509
RAISE/reb3e5596t,1.6521013975143433
RAISE/re3ddc7det,0.44884562492370605
RAISE/r70e20ef5t,1.536903738975525
RAISE/r5f41b3e1t,-0.8386777639389038
RAISE/racdfb1b1t,-2.9003005027770996
RAISE/rd8793e4bt,-1.5682512521743774
RAISE/r9650ee8dt,-1.563783049583435
RAISE/r2261eff5t,2.9715819358825684
RAISE/r419471c0t,-1.4322993755340576
RAISE/rd6ea5be5t,2.6237778663635254
RAISE/ra542038et,1.2310928106307983
RAISE/r49cb97b4t,-3.384192943572998
RAISE/r6b40a1aft,-0.7879077196121216
RAISE/rb8f99643t,1.229748249053955
RAISE/r5a6164c6t,0.7351444959640503
RAISE/rba31fbaat,-5.190523147583008
RAISE/rd0ec4e97t,-1.90093195438385
RAISE/rb068ee73t,-7.240549087524414
RAISE/r61611af9t,-0.4409235715866089
RAISE/r23d1f858t,-0.437839150428772
RAISE/rd7513783t,-3.108506679534912
RAISE/r9348b3cet,3.155834674835205
RAISE/re03af402t,4.177437782287598
RAISE/r4dbba042t,-3.6701345443725586
Artifact/cycle_gan/st/horse2zebra/img000596,0.9716159105300903
Artifact/cycle_gan/st/horse2zebra/img001182,-2.1251425743103027
Artifact/cycle_gan/st/horse2zebra/img001208,-2.7795910835266113
Artifact/cycle_gan/st/horse2zebra/img002272,1.22406804561615
Artifact/cycle_gan/st/horse2zebra/img002774,-2.752342700958252
Artifact/cycle_gan/st/horse2zebra/img004672,-2.7126760482788086
Artifact/cycle_gan/st/monet2photo/img008575,4.693164825439453
Artifact/cycle_gan/st/monet2photo/img009065,0.5214347839355469
Artifact/cycle_gan/st/monet2photo/img009695,5.8971052169799805
Artifact/cycle_gan/st/photo2monet/img012414,2.6636290550231934
Artifact/cycle_gan/st/photo2monet/img012538,5.1163763999938965
Artifact/cycle_gan/st/photo2monet/img014073,2.418405055999756
Forensynths/test/cyclegan/apple/1_fake/n07749192_12721_fake,5.73731803894043
Forensynths/test/cyclegan/apple/1_fake/n07749192_701_fake,5.624016761779785
Forensynths/test/cyclegan/apple/1_fake/n07749192_9841_fake,9.367145538330078
Forensynths/test/cyclegan/orange/1_fake/n07740461_12101_fake,6.5371575355529785
Forensynths/test/cyclegan/summer/1_fake/2016-05-10 15:33:51_fake,5.651187896728516
Forensynths/test/crn/1_fake/100222_output,-8.593615531921387
Forensynths/test/crn/1_fake/100578_output,-5.233453273773193
Forensynths/test/crn/1_fake/100860_output,-3.3159356117248535
Forensynths/test/crn/1_fake/101561_output,-4.291593551635742
Forensynths/test/crn/1_fake/101729_output,-7.467467308044434
