image_id,raw_score
LAION-400M/1097111023669,-7.249393463134766
LAION-400M/650714008239,-36.11198806762695
LAION-400M/1710129010321,-25.764585494995117
LAION-400M/1157970000708,-18.36005210876465
LAION-400M/3585025013290,-26.71678924560547
LAION-400M/1460299015226,-25.65706443786621
LAION-400M/1622559020590,-12.205592155456543
LAION-400M/2620587012068,-34.31598663330078
LAION-400M/1014438028410,-26.39313507080078
LAION-400M/3206597028957,-22.54886245727539
LAION-400M/91691001556,-32.49420166015625
LAION-400M/1275647005626,-9.027926445007324
LAION-400M/2434816011109,-24.452741622924805
LAION-400M/3467454012392,-15.29477310180664
LAION-400M/2128787001879,-29.06915283203125
LAION-400M/2624526022700,-31.71601104736328
LAION-400M/74237009888,-39.25436019897461
LAION-400M/3574298001242,-29.82548713684082
LAION-400M/3399404015255,-22.634300231933594
LAION-400M/57768007311,-18.058698654174805
LAION-400M/76356009030,-13.327788352966309
LAION-400M/192197000800,-33.94961166381836
LAION-400M/2829498020518,-23.359935760498047
LAION-400M/1012652013132,-2.239833116531372
LAION-400M/192024005381,-17.246417999267578
LAION-400M/3198316010281,-11.973454475402832
LAION-400M/225386002708,-52.78792953491211
LAION-400M/2335515001315,-31.605712890625
LAION-400M/2838625005618,-40.256324768066406
LAION-400M/1173528025878,-24.493854522705078
LAION-400M/2708420025981,-17.782989501953125
LAION-400M/1512126011839,-24.51871109008789
LAION-400M/2713043005140,-17.951248168945312
LAION-400M/1896246006471,-27.57691764831543
LAION-400M/3410558016910,-28.468505859375
LAION-400M/1083704002555,-16.93270492553711
LAION-400M/3411639019200,-23.032894134521484
LAION-400M/45428006550,-15.159038543701172
LAION-400M/1397766012881,-12.116719245910645
LAION-400M/3205683026205,-23.071367263793945
LAION-400M/2383628019507,-13.337990760803223
LAION-400M/123552006904,-21.980806350708008
LAION-400M/2286517000288,-40.42255783081055
LAION-400M/1386147017596,-9.643588066101074
LAION-400M/3068691029219,-18.539348602294922
LAION-400M/3604765010768,-35.12629318237305
LAION-400M/2088222007650,-31.41069221496582
LAION-400M/3095840013471,-36.20517349243164
LAION-400M/3588190014293,-11.347214698791504
LAION-400M/1000829006327,-12.1503324508667
LAION-400M/714624004082,-7.479562282562256
LAION-400M/2543075011055,-21.982820510864258
LAION-400M/2635980003849,-18.984546661376953
LAION-400M/1429987001025,-40.873966217041016
LAION-400M/2823568018654,-8.625821113586426
LAION-400M/193045010066,-30.951751708984375
LAION-400M/191967000730,-12.333794593811035
RAISE/r108ba35et,-7.730074882507324
RAISE/r0d8d62edt,-7.631265163421631
RAISE/r1a485a99t,-16.8759765625
RAISE/r1d53fccat,-2.8330724239349365
RAISE/r11865f77t,-17.350101470947266
RAISE/r10940798t,-3.8522303104400635
RAISE/r0191aaf4t,-6.76593017578125
RAISE/r1baf2ce0t,-11.743306159973145
Artifact/cycle_gan/st/horse2zebra/img001392,6.523804664611816
Artifact/cycle_gan/st/photo2monet/img014227,-5.494906425476074
Artifact/cycle_gan/st/photo2monet/img016097,-4.575544357299805
Forensynths/test/cyclegan/orange/1_fake/n07740461_13101_fake,8.516020774841309
Forensynths/test/crn/1_fake/101035_output,-16.168540954589844
Forensynths/test/crn/1_fake/102177_output,0.10849025100469589
Forensynths/test/crn/1_fake/103292_output,0.1488935798406601
Forensynths/test/crn/1_fake/104096_output,-17.194690704345703
Artifact/pro_gan/pro/boat/1_fake/img007568,15.815152168273926
DMimageDetection/test/progan_lsun/bottle_06559,12.791491508483887
DMimageDetection/test/progan_lsun/bottle_11975,17.07988929748535
Forensynths/test/progan/bus/1_fake/05687,13.77756404876709
Artifact/star_gan/star/stargan/Blond_Hair/img003724,0.5593675971031189
Artifact/star_gan/star/stargan/Male/img007943,-4.256858825683594
Artifact/star_gan/star/stargan/Young/img008590,0.40799811482429504
Artifact/star_gan/star/stargan/Young/img009119,-15.618550300598145
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img000038,-10.197236061096191
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img005724,-38.643341064453125
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img007339,-9.697686195373535
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img009343,-20.24010467529297
Artifact/big_gan/big/biggan-data/549/img005000,-2.0614678859710693
DMimageDetection/test/biggan_256/biggan_140_547564,-11.349833488464355
DMimageDetection/test/biggan_256/biggan_747_945727,-8.293705940246582
Forensynths/test/biggan/1_fake/00318789,-4.827079772949219
Forensynths/test/imle/1_fake/00101483,2.218834400177002
Forensynths/test/imle/1_fake/00101578,10.419035911560059
Forensynths/test/imle/1_fake/00102651,3.5615122318267822
Forensynths/test/imle/1_fake/00103803,2.448880672454834
Artifact/stylegan1/sg1/1-million-fake-faces-6/1m_faces_76__90/1m_faces_81/img006521,-9.17396068572998
Forensynths/test/stylegan/bedroom/1_fake/026148,-6.188900470733643
Forensynths/test/stylegan/car/1_fake/007348,-1.5324658155441284
Forensynths/test/stylegan/car/1_fake/062718,-0.21561191976070404
Artifact/gau_gan/gau/gaugan-coco/img003947,6.796848297119141
Artifact/gau_gan/gau/gaugan-coco/img004675,12.508698463439941
Forensynths/test/gaugan/1_fake/000000249025,-0.13737113773822784
Forensynths/test/gaugan/1_fake/000000358525,-3.592534065246582
Artifact/stylegan2/cat-part1/cat-256x256/stylegan2-config-f-psi-0.5/056000/img056321,-10.184466361999512
Artifact/stylegan2/cat-part1/cat-256x256/stylegan2-config-f-psi-0.5/090000/img090204,-11.683197975158691
Artifact/stylegan2/church-part1/church-256x256/stylegan2-config-f-psi-0.5/054000/img054821,-5.426011562347412
Artifact/stylegan2/church-part2/church-256x256/stylegan2-config-f-psi-1.0/019000/img019126,6.680283069610596
Artifact/ddpm/ddpm/bedroom/img000473,3.502782106399536
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/DDPM/000958,1.2467190027236938
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/DDPM/003719,-21.206796646118164
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/DDPM/008624,-13.976031303405762
Artifact/cips/cips/cips-churces/img000404,-6.809428691864014
Artifact/cips/cips/cips-churces/img001069,-9.262307167053223
Artifact/cips/cips/cips-ffhq/img000104,-9.977255821228027
Artifact/cips/cips/cips-ffhq/img001261,-3.0106990337371826
Artifact/taming_transformer/tt-cc/cin_k600_p1.0_a0.05_fid5.20/58/img026705,-3.7453038692474365
Artifact/taming_transformer/tt-cc/cin_k600_p1.0_a0.05_fid5.20/730/img035125,-14.429335594177246
Artifact/taming_transformer/tt-coco/samples_nopix/img000199,-25.772979736328125
Artifact/taming_transformer/tt-ffhq/ffhq_k300_p1.0_fid9.6/img019652,-22.376739501953125
Artifact/gansformer/gf/bedrooms_images/img001687,6.306361198425293
Artifact/gansformer/gf/bedrooms_images/img003516,-9.799836158752441
Artifact/gansformer/gf/bedrooms_images/img004173,11.035958290100098
Artifact/gansformer/gf/ffhq_images/img007954,1.2021644115447998
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/ADM/007830,-12.107871055603027
GenImage/ADM/train/ai/560_adm_44,-19.72578239440918
GenImage/ADM/train/ai/755_adm_178,-23.799633026123047
GenImage/ADM/train/ai/825_adm_16,3.378225088119507
Artifact/stylegan3/sg3/stylegan3-r-ffhqu-256x256/img006137,-17.33692169189453
Artifact/stylegan3/sg3/stylegan3-r-metfaces-1024x1024/img003656,-13.92929744720459
DMimageDetection/test/stylegan3_t_ffhqu_1024x1024/seed68773317,-10.696500778198242
Imaginet/wikiart_stylegan/seed3941,-4.046933174133301
Artifact/lama/lama/lama-dataset/celeb/lamaDilated/img006341,-8.651350021362305
Artifact/lama/lama/lama-dataset/places/bigLama/img010891,-30.075580596923828
Artifact/lama/lama/lama-dataset/places/bigLama/img012832,-20.063976287841797
Artifact/lama/lama/lama-dataset/places/bigLama/img013778,-10.18262767791748
Artifact/face_synthetics/facesyn/images/img005447,-8.923693656921387
Artifact/face_synthetics/facesyn/images/img008192,-33.80830001831055
Artifact/face_synthetics/facesyn/images/img008935,-20.274166107177734
Artifact/face_synthetics/facesyn/images/img008990,-6.74988317489624
Artifact/projected_gan/proj/church/img004793,-8.933988571166992
Artifact/projected_gan/proj/cityscapes/img006315,-28.637842178344727
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/ProjectedGAN/seed8365,-9.697330474853516
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/ProjectedGAN/seed9247,-13.38715648651123
Artifact/palette/palette/images/img001540,-13.054485321044922
Artifact/palette/palette/images/img002292,-7.315033912658691
Artifact/palette/palette/images/img003593,-15.029458045959473
Artifact/palette/palette/images/img004060,-16.209701538085938
Artifact/vq_diffusion/vqdiff-imgnet/209/img001239,-11.83774185180664
Artifact/vq_diffusion/vqdiff-imgnet/261/img001811,-15.159587860107422
Artifact/vq_diffusion/vqdiff-imgnet/285/img002078,-8.187338829040527
Artifact/vq_diffusion/vqdiff-imgnet/582/img005371,-13.89569091796875
Artifact/denoising_diffusion_gan/dgd/denoising-diffusion-gan-data/img001808,-19.422622680664062
Artifact/denoising_diffusion_gan/dgd/denoising-diffusion-gan-data/img002669,-11.47624683380127
Artifact/denoising_diffusion_gan/dgd/denoising-diffusion-gan-data/img004888,-6.7158203125
Artifact/denoising_diffusion_gan/dgd/denoising-diffusion-gan-data/img008049,-12.821179389953613
Artifact/glide/glide-in/images/img007640,-12.526314735412598
DMimageDetection/test/glide_text2img_valid/ann000000219834,-19.898731231689453
GenImage/Glide/train/ai/GLIDE_1000_200_03_302_glide_00096,-26.094738006591797
GenImage/Glide/train/ai/GLIDE_1000_200_03_302_glide_00186,-23.869091033935547
Artifact/latent_diffusion/latentdiff/153/img000611,-12.651474952697754
Artifact/latent_diffusion/latentdiff/347/img002763,-18.481298446655273
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/LDM/sample_004325,-17.58379554748535
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/LDM/sample_005446,-18.52098274230957
GenImage/Midjourney/train/ai/242_midjourney_92,-2.598369598388672
GenImage/Midjourney/train/ai/308_midjourney_45,-14.311566352844238
GenImage/Midjourney/train/ai/520_midjourney_134,-15.171381950378418
GenImage/Midjourney/train/ai/816_midjourney_83,-37.029544830322266
Artifact/mat/mat/celebahq/img001533,-11.788006782531738
Artifact/mat/mat/celebahq/img003872,-7.4381256103515625
Artifact/mat/mat/landscape/img037721,-8.239055633544922
Artifact/mat/mat/landscape/img043243,-17.33478546142578
Artifact/diffusion_gan/diff/lsun-bedroom/Diffusion-ProjectedGAN-LSUN-Bed/img001469,-5.471564292907715
Artifact/diffusion_gan/diff/lsun-church-data/Diffusion-ProjectedGAN-LSUN-Church/img000495,-13.929452896118164
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/Diff-ProjectedGAN/seed4541,-2.283979654312134
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/Diff-ProjectedGAN/seed5094,-11.48193359375
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/Diff-StyleGAN2/seed1340,-3.7560737133026123
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/Diff-StyleGAN2/seed4127,1.9239611625671387
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/Diff-StyleGAN2/seed5258,-10.828023910522461
DDMD/diffusion_model_deepfakes_lsun_bedroom/test/Diff-StyleGAN2/seed9483,-3.3659346103668213
ELSA_D3/train/row1370343/image_gen1,-11.140641212463379
ELSA_D3/train/row1968048/image_gen1,-27.112781524658203
ELSA_D3/train/row2105749/image_gen1,-16.014617919921875
Synthbuster/stable-diffusion-1-4/r1d4377f7t,-14.368269920349121
Aeroblade/runwayml-stable-diffusion-v1-5-ViT-L-14-openai/000033446,-14.933666229248047
DRCT/stable-diffusion-v1-5/train2017/000000038929,-13.461161613464355
DRCT/stable-diffusion-v1-5/train2017/000000075810,-19.130481719970703
GenImage/Stable Diffusion 1.5/train/ai/583_sdv5_00060,-18.30242156982422
Aeroblade/stabilityai-stable-diffusion-2-1-base-ViT-H-14-laion2b_s32b_b79k/000016454,-12.783732414245605
DRCT/stable-diffusion-2-1/train2017/000000149832,-17.177936553955078
ELSA_D3/validation/row3648/image_gen2,-20.808738708496094
ELSA_D3/validation/row4205/image_gen2,-15.897490501403809
ELSA_D3/train/row1081061/image_gen0,-21.582674026489258
ELSA_D3/train/row368180/image_gen0,-16.317882537841797
ELSA_D3/train/row439772/image_gen0,-38.63519287109375
ELSA_D3/validation/row836/image_gen0,-24.448923110961914
ELSA_D3/train/row1180190/image_gen3,-35.837982177734375
ELSA_D3/validation/row1473/image_gen3,-16.920989990234375
Imaginet/sdxl_photos_fake/acfe4cdd-f0d1-4aaf-a6db-aff075e604ed,-21.26740264892578
Synthbuster/stable-diffusion-xl/r1b262b72t,-6.930032730102539
Imaginet/dalle3/cd1a1629-17b7-4f0f-bad0-8bdedec4549c,-21.89383316040039
Imaginet/dalle3/cec30a91-cf30-4394-88f7-c73f61db9efe,-22.24554443359375
Imaginet/dalle3_addition2/a4ab45c5-c8f8-4241-9251-b9b3a678431c,-35.88003158569336
Polardiffshield/Dall-e-3/00000119,-27.005535125732422
SFHQ-T2I/FLUX1_dev_image_0000846,-10.93854808807373
SFHQ-T2I/FLUX1_dev_image_0001750,-24.079782485961914
SFHQ-T2I/FLUX1_dev_image_0002900,-7.642819404602051
SFHQ-T2I/FLUX1_dev_image_0003196,-2.627220392227173
SFHQ-T2I/FLUX1_schnell_image_0001144,-2.69096302986145
SFHQ-T2I/FLUX1_schnell_image_0015495,-5.920194149017334
SFHQ-T2I/FLUX1_schnell_image_0027065,-7.73909854888916
SFHQ-T2I/FLUX1_schnell_image_0033113,-4.506373405456543
